vendorId,productId,Product Owner,Vendor Title,Warehouse Availability,Product Category,Product Title,Inventory,Re-Order_Point,Quantity to Send (15 working days),State,#Shipment in Progress,Warehouse Name,City
0,0,Retail,اتو سرویس کرمی (منطقه 2 - گیشا),-,0,لنت جلو L90 پارس آبی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,فروشگاه ایساکو 4194165 (مشهد - معلم27 - آل رضا),-,0,فيلتر روغن پژو 405 ایساکو 1240200897,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس تهرانی(منطقه 14 - بلوار ابوذر),-,0,فیلتر روغن سرکان پراید کد 7735,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس آریان (شهرک گلستان - منطقه 22),-,0,فیلتر روغن سرکان پراید کد 7735,0.0,0.0,0.0,🟥Supply Needed,-,-,0
305c99fb-afe3-4cde-8ba6-acdd5dac1a9d,9da99ce4-4328-4fc9-9be4-6f65dea8dd38,Retail,اتوسرویس ایرانیان(اسلامشهر - خیابان ابوترابی),0.0,Bestseller,لاستیک کویر175/70 R13,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتوسرویس امیر (مشهد - میدان راهنمایی),-,0,فیلتر هوا سرکان کاغذی سمند EF7 کد 1296,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس مهدی ( مهرشهر - خیابان گلستان),-,0,لنت ترمز جلو پراید IREMCO,0.0,0.0,0.0,🟥Supply Needed,-,-,0
7601d51a-dab6-4834-a8b8-24b99b27e12d,62192168-6f06-488f-81b1-58735792827c,Retail,لاستیک فروشی حیدری (منطقه 14 - پاسدار گمنام),0.0,Regular & Fairly Stable,لاستیک یزد تایر 175/70 R13,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتو سرویس عبدی (منطقه 18 - خلیج فارس),-,0,فیلتر هوا سرکان کاغذی تیبا 1342,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس محمدی (منطقه 5 -میدان رحمانی) ,-,0,والف,0.0,0.0,0.0,🟥Supply Needed,-,-,0
ff35f2f1-17b2-4e8e-9cf7-3798b069e963,3a2560d8-d89d-4296-bbf0-f54e61461055,Retail,تعویض روغنی لارستان (شیراز - بلوار استقلال),12.0,Bestseller,یوروپیوم اسپیدی (SJ 10W40) 3.5 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-اصفهان,شیراز
0,0,Retail,اتو سرویس عرشیا(شهریار - رزکان),-,0,فیلتر هوا توردار امان پراید انژکتور کد AFA4002 ,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس بنیامین (بومهن - بلوار امام خمینی),-,0,لنت عقب پژو 405 GLX پارس آبی بدون کیت,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس پورحسن (تهران - رباط کریم),-,0,ضد یخ بهمن بهران 1 لیتری ,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,تعویض روغن عالی پور(اصفهان -شاهین شهر),-,0, پارس ارس (SG 20w50) 1 لیتری فلزی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
49555c0b-ec9b-4582-8e51-f220835f1fbe,5c5c733d-2779-4300-9492-33ec6db78489,Retail,اتو سرویس کرمی (منطقه 2 - گیشا),0.0,Bestseller,پارس سوپر پایا پلاس (SL 10W40) 4 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
b922211c-048d-44e9-b436-45befd593848,6613d93c-453f-49bd-b63a-faa6c8802366,Retail,کلینیک خودرو 444 (منطقه 4 - سراج),0.0,Bestseller,پلاتینیوم(SM 10W40) 4 لیتری فلزی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتو سرویس آریا (منطقه 5 - سیمون بولیوار),-,0,فیلتر روغن سرکان پژو207 و 206 کد 7241,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,یدک سنتر (چناران - جمهوری),-,0,کمک فنر جلو پراید گازی روغنی P.F.T,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,فروشگاه ایساکو 4103016 (منطقه19 - خانی آباد نو),-,0,ترموستات89درجه موتورTUبا درپوش طول67mm 20 (206) ایساکو 370601599,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس مهران (منطقه 8-نارمک),-,0,شمع NGK پایه کوتاه تک پلاتین BKR6E-6962,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,فروشگاه ایساکو 4100087 (مشهد - امام رضا),-,0,شمع پژو 405 ایساکو 1040300435,0.0,0.0,0.0,🟥Supply Needed,-,-,0
d5ca31bf-56b4-47f6-b0bb-e3305f2aa3fa,0a137643-ebd5-42e4-a1ec-7a1b268f126b,Retail,"اتو سرویسA,F(بهارستان - نسیم شهر)",0.0,Bestseller,لاستیک بارز 205/60 R15,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,خدمات اتومبیل دوستان(منطقه 21 - تهرانسر),-,0,فیلتر هوا سرکان کاغذی سمند EF7 کد 1296,0.0,0.0,0.0,🟥Supply Needed,-,-,0
3b739759-c37a-495c-ad8b-19bb7a2af1ad,62a74044-58c8-4756-b98e-a937e7ee1dfd,Retail,تعویض روغنی سپاهان (اصفهان - میدان لاله),66.0,Bestseller,روغن ایرانول 12000 (SJ 10W40) 4 لیتری فلزی ,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-اصفهان,اصفهان
0,0,Retail,اتوسرویس ایلیا (اصفهان - بعثت),-,0,گردگیر تکی چرخ پراید عظام,0.0,0.0,0.0,🟥Supply Needed,-,-,0
8f80dbb0-c8f4-44ec-998d-9d27f39649f8,75bc7980-96b1-4787-926b-6d5be1c4486b,Retail,اتو سرویس حامد (فردیس - میدان سپاه),0.0,Regular & Fairly Stable,پاور اسپیدی (SJ 20w50) 4 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
0,0,Retail,اتوسرویس برادران اسفندیاری (قرچک - ترمنیال مسافربری ),-,0,تیغه برف پاکن پنگوئن 20-18اینچ  ریو و تیبا,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس آقای خادم (مشهد - خادم الشریعه),-,0,تسمه تایم رایکالتون سایپا یدک خودرو پراید،تیبا و ساینا,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس مهدی ( مهرشهر - خیابان گلستان),-,0,شمع پژو 405 انژكتور تك پلاتين بسته 4 عددی ,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس پیشرو (منطقه 4 - شمیران نو),-,0,فیلتر روغن سمند EF7 دنا سرکان کد  7110,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,فروشگاه ایساکو 4196018 ( کرج - بلوار الغدیر ),-,0,روغن ترمز ایساکو آبي  (DOT4)  0700200399,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,خدمات اتومبیل دوستان(منطقه 21 - تهرانسر),-,0,لنت عقب پراید پارس آبی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
ba7ce8fd-1a62-4901-b9e5-9b87c5bdf4dc,21abc835-90d4-4304-be14-23d72212d32c,Retail,اتوسرویس سام (کرج - مهرشهر),0.0,Bestseller,فلومکس (SJ 10W40)  3.5 لیتری فلزی,0.0,0.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
0,0,Retail,فروشگاه آدوک (منطقه 4 -هروی),-,0,پشتی عرق گیر پارچه ای   (بسته ی  یک عددی),0.0,0.0,0.0,🟥Supply Needed,-,-,0
80c73d59-0c8f-4e39-918f-4f46143e6288,e3860769-4469-468d-9119-380845432e8b,Retail,اتو سرویس آریا (منطقه 5 - سیمون بولیوار),0.0,Regular & Fairly Stable,ایرانول رونیا ( SN 10W40 ) 5 لیتری پلاستیکی,0.0,0.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
beacb81e-00d3-4016-99ba-4a1d46f7f2d2,ee9a7818-b19a-420c-9aab-c54f15168483,Retail,اتو سرویس بهران پلاس(منطقه 22 - زیبادشت),0.0,0,سوپر پاور اسپیدی (SL 20W50) 4 لیتری فلزی,0.0,0.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتوسرویس کرمی(خوش - منطقه 10 ),-,0,فیلتر هوا سرکان پراید انژکتوری کد 0969,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس مهدی ( مهرشهر - خیابان گلستان),-,0,شمع NGK انژکتوری 206 تیپ 5 و 6 پایه بلند فیلر 11 کد 91823,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس پارتاک(اصفهان-جی),-,0,فیلتر روغن خودرو سرکان 206 تیپ 2 کد 7255,0.0,0.0,0.0,🟥Supply Needed,-,-,0
1afb4596-d8d5-4826-ab60-af272137a3dd,798ca945-54af-4bf9-9179-084d8d06d368,Retail,اتوسرویس سید (منطقه 1 - اتوبان بابائی),0.0,Bestseller,بهران رانا (SM 10W40) 4 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,پخش لوازم یدکی پایا پارت(اصفهان-بلوار عباسپور),-,0,کمک فنر عقب  پراید CNG باریون - ورگر,0.0,0.0,0.0,🟥Supply Needed,-,-,0
11679a4d-f4b4-44c9-b4c9-21b4c4336f64,0a137643-ebd5-42e4-a1ec-7a1b268f126b,Retail,اتوسرویس مردم دار (منطقه 20 - میدان غیبی),0.0,Bestseller,لاستیک بارز 205/60 R15,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتو سرویس دکتر لنت ( تبریز - مارالان ),-,0,تیغه برف پاکن تیبا,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس لیوسا (منطقه16 - میدان بهشت),-,0,لاستیک ای پلاس 175/60 R13,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,تپسی گاراژ (تهران),-,0,لنت ترمز دیسکی جلو پیکان عظام,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس فرهادی(کرج-خلج آباد),-,0,لنت ترمز عقب پراید امکو,0.0,0.0,0.0,🟥Supply Needed,-,-,0
fad7a43c-96b0-4dcc-a113-f532d4bba4a6,581df5dd-0f81-4c6b-88df-f469a8c66cc5,Retail,اتو سرویس نوین (فردیس - بلوار کلهر),0.0,Bestseller,اسپیدی سوپر پاور اسپشیال (SL 10W40)4 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
0,0,Retail,اتو سرویس شهاب(شهریار - وحیدیه),-,0,لنت جلو پراید پارس آبی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
9812b596-c6bb-4df8-ab86-4f6cea409500,21abc835-90d4-4304-be14-23d72212d32c,Retail,تعویض روغن عالی پور(اصفهان -شاهین شهر),42.0,Bestseller,فلومکس (SJ 10W40)  3.5 لیتری فلزی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-اصفهان,اصفهان
0,0,Retail,مجتمع تعمیرگاهی 777 (شیراز - جاده مرودشت),-,0,تسمه تایم رایکالتون سایپا یدک خودرو پراید،تیبا و ساینا,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس پردیس (شهر جدید پردیس),-,0,تیغه برف پاک کن امکو 405,0.0,0.0,0.0,🟥Supply Needed,-,-,0
5b644926-5685-4c76-9317-b45732600e2d,b7cf0274-122f-4e48-98c1-c802e9ce9f69,Retail,لاستیک فروشی مطلبی (منطقه 14 - خیابان پرستار ),0.0,Bestseller,لاستیک کویر 175/60 R13,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,لاستیک جلالی ( تبریز - کوی فیروز ),-,0,والف,0.0,0.0,0.0,🟥Supply Needed,-,-,0
258e6219-9650-4e5b-97e6-67139bb547ba,972883ad-6150-4851-a629-00a7d35b3f28,Retail,اتوسرویس میرزایی (قم _ زنبیل آباد),0.0,Bestseller,پارس پايا (SJ 20W50) 3.785 لیتری فلزی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,قم
0,0,Retail,اتو لاستیک مکسس (منطقه 4 - تهرانپارس),-,0,شمع NGK پایه کوتاه تک پلاتین BKR6E-6962,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,فروشگاه ایساکو 4191080 (منطقه 13 - بزرگراه بسیج),-,0,شمع سمند ایساکو 1040300898,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس مجید (منطقه5 - سردار جنگل),-,0,لنت ترمز جلو پراید IREMCO,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس حامد (فردیس - میدان سپاه),-,0,تسمه تایم پراید(107YU220) BANDO,0.0,0.0,0.0,🟥Supply Needed,-,-,0
5c02855f-41de-41f3-a591-f60c3a53ed5c,75bc7980-96b1-4787-926b-6d5be1c4486b,Retail,اتو سرویس پارس (رباط کریم - خیابان صیاد شیرازی),0.0,Regular & Fairly Stable,پاور اسپیدی (SJ 20w50) 4 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
e3ad1653-7788-49c1-9f40-75be0d771a6a,62a74044-58c8-4756-b98e-a937e7ee1dfd,Marketplace,اتوسرویس مدرن رویال(کرج-حسن آباد),173.0,Bestseller,روغن ایرانول 12000 (SJ 10W40) 4 لیتری فلزی ,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
a7b3ae15-34fb-4f16-80ad-9bdbbd447cad,bbf5f672-80e7-4347-a315-21c9c1f5bfcd,Marketplace,اتوسرویس روغنچی (مشهد - بابانظر39),-,Bestseller,پک بهران رانا (20W50 - SM 4L) + فیلتر  روغن و هوا مناسب پژو405،سمند,0.0,4.0,0.0,🟥Supply Needed,-,-,مشهد
0,0,Retail,اتو سرویس مینی سیتی (مینی سیتی - منطقه 1),-,0,شمع NGK انژکتوری 206 تیپ 5 و 6 پایه بلند فیلر 11 کد 91823,0.0,0.0,0.0,🟥Supply Needed,-,-,0
429ef79d-9928-4194-a6d5-11ec7b24c414,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,اتوسرویس پاد موتور (منطقه 10 - قصردشت),211.0,Bestseller,لاستیک بارز 185/65 R14,0.0,4.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
a2dbf111-9b5e-4756-9142-343e7c6b38a2,9460c0a9-0c2b-4ba8-a7ac-6df2618c32c5,Retail,اتوسرویس امینی (منطقه 17 - فلاح),0.0,Low Value Underperformer,فلومکس (SJ 10W40) 4 لیتری پلاستیکی,0.0,0.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتوسرویس غیاثوند (تهران - شهرقدس),-,0,شمع NGK پایه کوتاه تک پلاتین BKR6E-6962,0.0,0.0,0.0,🟥Supply Needed,-,-,0
442986e5-d904-49a4-9cd4-dbc3a23a237f,d009f7d1-6395-45a1-93ac-9848ff8b0680,Retail,لاستیک حمید(اصفهان-بلوار کشاورز),0.0,Regular & Fairly Stable,لاستیک یزد تایر 175/60 R13,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-اصفهان,اصفهان
0,0,Retail,اتوسرویس ملوان (منطقه 4 - تهرانپارس),-,0,فیلتر هوا امان پژو 206 SD کوتاه کد AFA4007,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس ایمان ( منطقه 18 - خیابان رجائی),-,0,لنت جلو تیبا ریو آماتا صمد GOLD ,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس مردم دار (منطقه 20 - میدان غیبی),-,0,تسمه دینام تیبا 4PK 885 سایپا یدک,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,تاپ سرویس میلاد ( تبریز - بلوار ملکی تبریزی),-,0,والف,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس میرزایی (قم _ زنبیل آباد),-,0,فیلتر هوا توردار امان پراید انژکتور کد AFA4002 ,0.0,0.0,0.0,🟥Supply Needed,-,-,0
5775a780-1f3f-4a3d-ac6b-7ea7fd5fdc06,0a137643-ebd5-42e4-a1ec-7a1b268f126b,Retail,اتوسرویس علمدار ( افسریه - منطقه 15),0.0,Bestseller,لاستیک بارز 205/60 R15,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,فروشگاه لنت مدرن تندیس(شهریار - کوی صنعت),-,0,لنت عقب مناسب رانا مدرن تندیس,0.0,0.0,0.0,🟥Supply Needed,-,-,0
e1076022-29f5-474f-8971-178d33b9e066,4a468e39-164b-4f48-bee5-03db68fd055d,Retail,تاپ‌سرویس راژ ور (کرج - شاهین ویلا),0.0,Bestseller,فلومکس مگاتک اکو (SL 10W40) 4 لیتری فلزی,0.0,0.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
0,0,Retail,یدک سنتر (چناران - جمهوری),-,0,توپي سرکمک پرايد اتوتک	,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس روغنچی (مشهد - بابانظر39),-,0,فيلتر روغن امان پرايد کد  AFL0101,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,مرکز روغن موتور پارس گاراژ ( تبریز - دروازه تهران ),-,0,تیغه برف پاکن تیبا,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس کاسپین(منطقه 19-شهرک شریعتی),-,0,بهران سوپر پیشتاز  (SL 20W50)  4 لیتری پلاستیکی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
368e5959-5cf8-401a-980a-3d3a5bc85859,6a8eb9d9-78cc-4eae-a38a-1a32a14dacf3,Retail,اتوسرویس احمدی (کرج - استاندارد ),0.0,Low Value Underperformer,اسپیدی اکو سی ان جی(SJ 20W50) 4 لیتر,0.0,0.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
0,0,Retail,اتوکلینک خودرو ارمندپور (هشتگرد),-,0,تسمه کولر سایپا یدک پراید,0.0,0.0,0.0,🟥Supply Needed,-,-,0
b979b003-3594-4d7a-a354-a32b8ced5c2f,75bc7980-96b1-4787-926b-6d5be1c4486b,Retail,اتوسرویس برادران اسفندیاری (قرچک - ترمنیال مسافربری ),0.0,Regular & Fairly Stable,پاور اسپیدی (SJ 20w50) 4 لیتری پلاستیکی,0.0,0.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
8407a498-b35b-424c-9c00-b20b36a1873a,0236e973-11cd-4069-8181-8b7023173aff,Marketplace,اتوسرویس امین(اهواز -شهرک دانشگاه),-,Regular & Fairly Stable,پک بهران تکتاز (20W50 - SG 3.785) + فیلتر روغن و هوا مناسب پراید,0.0,1.0,0.0,🟥Supply Needed,-,-,اهواز
5c02855f-41de-41f3-a591-f60c3a53ed5c,8a3ee040-a1cb-4e5d-8160-9b41601f5469,Retail,اتو سرویس پارس (رباط کریم - خیابان صیاد شیرازی),0.0,Bestseller,بهران رانا (SM 20W50) 4 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتو لاستیک مکسس (منطقه 4 - تهرانپارس),-,0,باتری 66 آمپر L3 اوربیتال (20 ماه گارانتی),0.0,0.0,0.0,🟥Supply Needed,-,-,0
e14eb6e3-1f68-404a-b10d-2e4c3f823638,5c5c733d-2779-4300-9492-33ec6db78489,Retail,اتوسرویس دنیا(منطقه 20 - شهرری),0.0,Bestseller,پارس سوپر پایا پلاس (SL 10W40) 4 لیتری پلاستیکی,0.0,0.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
80c73d59-0c8f-4e39-918f-4f46143e6288,9da99ce4-4328-4fc9-9be4-6f65dea8dd38,Retail,اتو سرویس آریا (منطقه 5 - سیمون بولیوار),0.0,Bestseller,لاستیک کویر175/70 R13,0.0,3.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,فروشگاه ایساکو 4100019 (منطقه 10 - خیابان آزادی),-,0,ترموستات 89درجه پژو 206 ایساکو 370601599,0.0,0.0,0.0,🟥Supply Needed,-,-,0
63b295ef-94d3-4cc7-8338-aa5fedf40a00,d80ee31d-1972-4e4d-b702-a4d18a5f656e,Retail,تعویض روغنی اسماعیل (شیراز - بلوار نصر),0.0,Low Value Underperformer,فلومکس (SJ 20W50) 4 لیتری پلاستیکی,0.0,0.0,0.0,🟥Supply Needed,-,مرکز عملیات-اصفهان,شیراز
0d21cbe0-e282-44a0-8247-01bcf319fccc,0ec32f69-3778-4a9c-9752-674637ce9b9b,Retail,اتوسرویس غرب (منطقه 2 - فرحزادی),0.0,Bestseller,بهران پیشتاز (SJ 10W40) 3.5 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتولاستیک حذرخانی(کرج - شاهین ویلا),-,0,لاستیک ای پلاس 185/65 R14 ,0.0,0.0,0.0,🟥Supply Needed,-,-,0
fa6db47e-4fc2-4950-8a04-7af65e28f32a,0ec32f69-3778-4a9c-9752-674637ce9b9b,Retail,تعویض روغنی میلاد(اصفهان-ناصرخسرو),12.0,Bestseller,بهران پیشتاز (SJ 10W40) 3.5 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-اصفهان,اصفهان
429ef79d-9928-4194-a6d5-11ec7b24c414,0a137643-ebd5-42e4-a1ec-7a1b268f126b,Retail,اتوسرویس پاد موتور (منطقه 10 - قصردشت),0.0,Bestseller,لاستیک بارز 205/60 R15,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتوسرویس ایران(اصفهان-باغ ابریشم),-,0,فیلتر روغن امان پژو 405 کد AFL0104,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,مجتمع خودرویی داتوس(نیشابور _ آزادگان),-,0,پارس فلومکس موتور بايک (SL 10w40) 1 لیتر فلزی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس ری تاپ (منطقه 20 - شهرری),-,0,ضد یخ بهمن بهران 1 لیتری ,0.0,0.0,0.0,🟥Supply Needed,-,-,0
2e3fe674-d4fb-4179-8f8a-cc7dc88a189a,e3319bd9-cea1-45fc-a03a-8e83b08a6d8a,Retail,اتو سرویس ری تاپ (منطقه 20 - شهرری),0.0,Bestseller,لاستیک بارز 185/60 R14,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,فروشگاه ایساکو 4390035 (منطقه 5 - ميرزابابايی),-,0,فيلترهوا ورودي به داخل اتاق 206 ایساکو 1240301899,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس حامد (رشت - جاده پیربازار),-,0,فیلتر هوا سرکان کاغذی کوتاه پژو 206 کد 1264,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,تعویض روغنی محمدی (چهاردانگه-شهرک مطهری),-,0,شمع NGK پایه کوتاه تک پلاتین BKR6E-6962,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,فروشگاه لنت مدرن تندیس جوان (فاز صفر - پرند),-,0,لنت جلو مناسب پژو 405 و پارس و سمند مدرن تندیس,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,دنیای کف پوش (منطقه 4 -هروی),-,0,کفپوش سه بعدی انواع سمند مدل اتوفیت مشکی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,کارواش ماه واش (کرج - گرمدره),-,0,موتورشویی خودروهای داخلی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
316f5e15-614b-4ffc-8868-bb0fbfcff541,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,اتوسرویس سجاد(کرج- هشت گرد),54.0,Bestseller,لاستیک بارز 165/65 R13,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
9447ad5a-365e-4afa-9538-dc706af5e4a8,0ec32f69-3778-4a9c-9752-674637ce9b9b,Retail,اتو سرویس کارو ( کرج - شهرک جهان نما),0.0,Bestseller,بهران پیشتاز (SJ 10W40) 3.5 لیتری پلاستیکی,0.0,0.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
60899f4f-295e-46f7-beea-b0c39aa7c3db,ffad81de-aae5-47b4-bb35-1d1ea791f892,Retail,اتوسرویس و لاستیک سلیمی(قم - خیابان باهنر),0.0,Bestseller,ایرانول 12000 مکس (SJ 20W50 ) 4 لیتری فلزی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,قم
69971fea-2e54-4d4e-b85c-eb1d58113971,8856cbe6-609e-44ea-b34f-668c554052a2,Retail,دکتر کار اویل (منطقه 5 -  محمدعلی جناح),0.0,0,لاستیک رازی تایر  185/65 R14,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتوسرویس آذربایجان (منطقه 4 - خیابان احسان),-,0,لنت جلو مناسب پراید مدرن تندیس KIA,0.0,0.0,0.0,🟥Supply Needed,-,-,0
708663fe-af7d-4b2c-8e2d-4889688a5fd8,745be6ca-f3df-44e6-bc91-e66a0eb59001,Retail,اتوسرویس پارتاک(اصفهان-جی),0.0,Bestseller,سوپر گلدن طلایی(SG 20W50) 4 لیتری پلاستیکی ,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-اصفهان,اصفهان
448d890a-a3b9-4ca0-8f17-f6486438f364,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,اتو سرویس مهدی (شهر ری - شهرک علائین),211.0,Bestseller,لاستیک بارز 185/65 R14,0.0,3.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتوسرویس سعید(بومهن -شهرک طلاییه),-,0,تیغه برف پاکن پنگوئن 20-18اینچ  ریو و تیبا,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,فروشگاه ایساکو دیزجی 4100096 (منطقه 15 - افسریه),-,0,فيلترهوا موتور EF7 NA - (سمند) ایساکو 1240304499,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس میلاد ( اسلامشهر - بلوار خلیج فارس),-,0,لاستیک کویر 175/60 R13,0.0,0.0,0.0,🟥Supply Needed,-,-,0
2af6c339-1471-4e42-b35e-b60d333b11e7,4d0d9b7c-f2e2-4179-b550-5e0f3839fc68,Retail,اتوسرویس ولیعصر(منطقه 15 - مشیریه),0.0,Bestseller,لاستیک ایران تایر 175/60 R13,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,فروشگاه ایساکو 4194165 (مشهد - معلم27 - آل رضا),-,0,مجموعه تيغه برف پاك كن سمند ایساکو 470109297,0.0,0.0,0.0,🟥Supply Needed,-,-,0
